suara_presma_sah,alasan_suara_presma_tidak_sah,suara_dpm_sah,alasan_suara_dpm_tidak_sah,waktu,dalam_waktu_pemungutan,nim_email_hashed,jenis_email,input_fakultas,fakultas_tercatat,terdaftar,fakultas_benar,dapil_sesuai,pilihan_presma,pilihan_dpm_fh,pilihan_dpm_feb,pilihan_dpm_fp,pilihan_dpm_ft,pilihan_dpm_fisib,pilihan_dpm_fkis
true,,true,,2020-12-18 08:22:30 +0700 +07,true,eccb94c40e557837e6872a62cf87cec2,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 08:22:30 +0700 +07,true,94cf7a2af68991e98f9ad02abc74743a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:22:32 +0700 +07,true,df62fb641cff7e5005656caefd76c7c4,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:22:34 +0700 +07,true,5b3bb7488f41060e79c9a19e8a970cdd,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:22:37 +0700 +07,true,2bc3a3bcef4425ad4103c9d55812d1da,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:22:40 +0700 +07,true,730c018de449b870f2004d6a9d423f2d,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:22:44 +0700 +07,true,f3b0a9793cabbe2664148a677c3c32ee,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:22:44 +0700 +07,true,83195c2890691ab65659c22636e34ed2,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:22:48 +0700 +07,true,533127d2cf6a6057546e239908c36b1e,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:22:49 +0700 +07,true,0aec28da216ce7a46bd98e0a3ad0740f,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:22:56 +0700 +07,true,ad37269711f2ea192f1060e5c6826ad9,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:22:57 +0700 +07,true,e8f7e9536493391a35d800d5c422eee6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:22:57 +0700 +07,true,044b3d299c864f6751e4eeb6109a2009,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:22:58 +0700 +07,true,2807d535783dc6686d2ae5a1aeb5e786,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:22:58 +0700 +07,true,f4458abad197655252c24537caba036c,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:23:01 +0700 +07,true,2037f76549d8947bf5068b4d1c2a5cd6,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 4,,,,,
true,,true,,2020-12-18 08:23:02 +0700 +07,true,b5c73d3a6240e30ddfea773bcaff91bb,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 08:23:03 +0700 +07,true,93083873b283d493dbeb367a755444db,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:23:04 +0700 +07,true,464a329477870aded436a06af49553d3,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:07 +0700 +07,true,ed4ffb1c912cb2068785bcd816c4cd2c,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:23:07 +0700 +07,true,bc2c3c21114d2a7d680e1024bf77b5ed,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:08 +0700 +07,true,eac8422ce15bf649c7ffc300c3043a27,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:23:10 +0700 +07,true,b5e8dd3e1b4d30296ee06e2432d11c7b,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:23:13 +0700 +07,true,b3c92c20e10101bc38090d005d487eab,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:15 +0700 +07,true,f2331fec1e237bb00ada93b6740913f1,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:23:16 +0700 +07,true,0bf8fb18bfb7202232ec1bf592f07075,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:23:17 +0700 +07,true,5ba130cc26d98e7f4d88ad68c714c2f0,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:18 +0700 +07,true,900342f9463f4227336c1fe5042c2bc3,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:23:20 +0700 +07,true,8576cf76243cab843aecb90c7ddc7252,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:20 +0700 +07,true,6848ef300adea6595185f4aed249e50d,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:22 +0700 +07,true,33787bf9bdc152c4b48a6e41e35d5270,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:23:23 +0700 +07,true,85a456b4f54fdde9c41acbccf99ea056,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:23:23 +0700 +07,true,eee05e4c991e2838bc6b58b809ecda0e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:24 +0700 +07,true,299ddf014b70f9fce0e3f0942e2e2262,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:28 +0700 +07,true,6d9fd180caa37c559e48747113e40d19,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:29 +0700 +07,true,620a5cc000688873094062ff396241cc,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:30 +0700 +07,true,d8e9cfe47a49e8340a017420d27b818e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:30 +0700 +07,true,341b3b8405b983c91354c732a2a529ce,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:30 +0700 +07,true,b56625915ef100a489cf6bef3fb06b4b,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:23:32 +0700 +07,true,99ffa81fd98965854c2103e67068fc5f,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 08:23:33 +0700 +07,true,376579e430bfdf86dcc2b95d9b28130f,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:36 +0700 +07,true,907d4169c6fea6143c796d0eab32399c,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:23:37 +0700 +07,true,fa5fddf9f07e2e32eb86a3de6b2f575a,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 08:23:37 +0700 +07,true,572fa6011de280ca3519745e20c283d4,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 08:23:38 +0700 +07,true,c0471de181d94bcd13e5930098324ac4,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:38 +0700 +07,true,909cacd43e5139b6667561db1d723ed0,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:39 +0700 +07,true,61b46a37fd5c5dda397ab641dc9608e1,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:23:40 +0700 +07,true,56d4b95ffb88685d191d9f48cb056cf7,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:40 +0700 +07,true,af7923523d2fd21def4713bbd19601fb,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:23:41 +0700 +07,true,7a8644ae9220d383316a490ccc627bce,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:42 +0700 +07,true,c56076c81c6cb6817e041c1740261e32,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:43 +0700 +07,true,ddc759b6ef847e8bbef2e2d728d25b63,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:45 +0700 +07,true,f2bd2d86da3afafcd4e92e443bcc5719,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:23:47 +0700 +07,true,c2661f4dfbffab828533bc9acb026424,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:50 +0700 +07,true,c3f1f1eb9857ac4476cd11b2efd87999,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:23:56 +0700 +07,true,483d0418332af6325e5a9b2d44fd2ce7,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:23:56 +0700 +07,true,f53b0930321de3b2185e4437237c54e2,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 4,,,,,
true,,true,,2020-12-18 08:23:58 +0700 +07,true,0131ad611538bcdd6e590606003d0437,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:23:59 +0700 +07,true,89c6b32e9a7e18471bc065c590e7c102,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:59 +0700 +07,true,99753941ff5c0506ace5913547a1a044,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:23:59 +0700 +07,true,7890e40a3c26d54f3274a3ef6146d033,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 08:24:00 +0700 +07,true,a87a02dbe02cf5fa4732defa851b2ca6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:02 +0700 +07,true,5aefe99408902c613cea1f04c31020dd,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 08:24:02 +0700 +07,true,7665ca1f6143b943a6d71d4b9b7c6446,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:02 +0700 +07,true,1dfc548ff6190a93c3cc2b791590e811,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:24:03 +0700 +07,true,84d76d4d09a83e6f237ca72d74c6068a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:05 +0700 +07,true,ee9fae3c26bcadfdd2dbbd0397aa0390,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:07 +0700 +07,true,901a3f1dbbea16873b43e649db764bfc,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:11 +0700 +07,true,2d0fc68b9e0e2e6c1ff9f148aebd8256,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:11 +0700 +07,true,cf8c8711123b6a9a7854e0bd98d00c98,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:12 +0700 +07,true,12690069930fb0fcfcd2eb958bf29acb,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:14 +0700 +07,true,125c256fa537ceb3924b4e7ae2982521,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:15 +0700 +07,true,8c893fca6470837e7053f78ff4d27878,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:24:15 +0700 +07,true,a396e35b0e8546939f614bc852aedfa3,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:24:18 +0700 +07,true,b42387432f6d141afd18be635dcbb4b1,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:24:19 +0700 +07,true,79063ec9d2c5ad99681b4ef96a3fd373,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:24:21 +0700 +07,true,12b663e57b770045b405fdedfc2de4be,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 4,,,,,
true,,true,,2020-12-18 08:24:21 +0700 +07,true,7579f0906b099c3c291ed6423a9772c0,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:24 +0700 +07,true,ec273699c08d989d63d0b231aa6c40d5,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:24:24 +0700 +07,true,1c85b7196afd3bc338bb6a3153bcf83a,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:24:24 +0700 +07,true,3636bc1dcbdbb769b1b88039d96c0090,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:29 +0700 +07,true,5a4690484b66e674439da1de775cb80a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:32 +0700 +07,true,66696c22814f0c57c354f16d0921f118,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:24:33 +0700 +07,true,3a2ba83035e62f26b0ef6b138a672304,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 08:24:34 +0700 +07,true,dae971eb1b1029ce39f04598ca6c51a1,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:37 +0700 +07,true,e3432473febc1ec794577123eb416318,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:39 +0700 +07,true,66a923bdc1c8d82e70dedeff9fa7842a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:40 +0700 +07,true,9704016b97d414e3dd2d89fbe53add9f,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:24:47 +0700 +07,true,bedc86579d3385ca99bdfcfdd484a9a0,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:24:49 +0700 +07,true,e7f45ed6180f9fb37b499167f857907a,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:24:49 +0700 +07,true,617650403c36cb89cdc22467464c1ae8,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:24:50 +0700 +07,true,71a97d5b04d06a75e550ec0cbcf5fef9,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:24:50 +0700 +07,true,19bfed6705ebbc919c11b53b0e96dc59,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:24:51 +0700 +07,true,0726ff3d14aeb441e6c9473b513bbada,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:24:51 +0700 +07,true,a641c7a15001f3b374223a42ecf2e5b6,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:24:58 +0700 +07,true,12c1ac0b59922a863bee09b8a31a539d,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:24:59 +0700 +07,true,24a04435c2bcdeec08cd6f7bb3673fda,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:24:59 +0700 +07,true,4544380374f1a8bb3910ed7b4906c515,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:25:01 +0700 +07,true,ff3e570357ba5c1338c5dd9945d33cf3,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:02 +0700 +07,true,fd1e012283c4314beea15a6ab280fb85,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:03 +0700 +07,true,feb0658113a5de7b50cd1c28722db7f4,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:25:04 +0700 +07,true,0149484ae0cb14163c441c0c67c7dff2,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:25:09 +0700 +07,true,ea238ed12b50c1364c0b58502a1e9dd0,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:25:09 +0700 +07,true,d20d20c8833ab91dd53f749d3405fa1a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:09 +0700 +07,true,71869886a0c86df09765c3d4e0cb70d2,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:25:10 +0700 +07,true,24525e239031c9ec638d6434241ac5c6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:11 +0700 +07,true,e08ad07a0eb31aaa20fa353f72b5d86c,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:11 +0700 +07,true,18420dfd771fac80c31ebb754a334f51,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:25:12 +0700 +07,true,7d884a4b9c5bb28fa071d03393379f57,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:25:12 +0700 +07,true,1d054069dfb9c6c0dba3b30a59eb1229,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:25:18 +0700 +07,true,1f4ac768723d4df8fcad99228efc93a0,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:19 +0700 +07,true,1d5705e0c3ac33a498fc11ba6de33d50,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:19 +0700 +07,true,c376ebe086c8924dab44fb18dc80924c,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 08:25:21 +0700 +07,true,4555cfbe3f40295010f727b364bf3555,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:25:23 +0700 +07,true,28abe5b6414e5ee2bef65ddc4f6e51e3,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:25:27 +0700 +07,true,dc80a1917f4844e6e30268c2330e8617,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:25:29 +0700 +07,true,77bcae56f061a6ac3d08e6b7c339f8c8,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:33 +0700 +07,true,fa9ed5044e13b3b3f198a7c21ec9bdb6,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:25:37 +0700 +07,true,34a485dfed562764dc67be9dfce713f1,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:25:39 +0700 +07,true,78ead277856155953c94e0774fed2ccb,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:43 +0700 +07,true,63d01950b0178d82f39faa39ff5aedc7,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:25:43 +0700 +07,true,3f3565e498bfe0a8092f35a9e3b92a37,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:25:43 +0700 +07,true,ee76981e982b52791e61e0a961fa7904,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:25:44 +0700 +07,true,570c809deb0f74e2d093986ba8a1314a,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:25:46 +0700 +07,true,ec14910d6dbb43aa7d3f4db8cac8d713,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:47 +0700 +07,true,31c6c356bdaea25f23ae583c534e3771,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:25:48 +0700 +07,true,eaec59beb95cfaaca648ed49fe531c4e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:50 +0700 +07,true,2ad763a61943bcd72091dbc288c110de,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:53 +0700 +07,true,1b58746b87c73c192ea13f5b619f91cf,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:54 +0700 +07,true,fac0b5d38180cf604cfec95911a968b0,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:54 +0700 +07,true,371e0c00b4e1bb300c227e9070d1af54,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:55 +0700 +07,true,ade1c184b27bf5cb7f69cecbe45ae730,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 08:25:56 +0700 +07,true,09713f75fa44a88feb70dedd32550239,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:25:58 +0700 +07,true,94f85865c3e379a357f96c6e3fc336cd,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:25:58 +0700 +07,true,9d4ed6545f6515c9734ed15a4c3c7a8a,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:25:59 +0700 +07,true,7711bd421e7bfc1fe64278bd45e9b1ff,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:26:00 +0700 +07,true,e77dc870125c16951e03eb47e836ed7b,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:26:00 +0700 +07,true,0eb99de9f42572fdf20d0a517e679c63,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:26:02 +0700 +07,true,70da1b2def877778d0bdb4708466ebe2,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 08:26:03 +0700 +07,true,b4351beb0a5f274ccde6fbb653f4826c,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:26:04 +0700 +07,true,aaa38e63b8d57d9970aeef8b7e17218d,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:26:07 +0700 +07,true,8ebf1e909a3d3810857158203477125c,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:26:14 +0700 +07,true,225b6ea9ae9fa5dceb1bff94192dfb69,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 08:26:17 +0700 +07,true,01df9354cb4f48317e391f07d415106b,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:26:23 +0700 +07,true,17d2d3a979309b08ea6847728e6892bb,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:26:24 +0700 +07,true,bd5e16af0b067b15dc576ad7cb1db692,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:26:24 +0700 +07,true,2915ceedd590e22a65e852dbab7b8b0e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
